song_id,artist,title,bpm,youtube_link,kor_title
A4eukLl+wlJ8xvABSFYRkh2UyViJ17JmdXhpEMi0zPE=,Niel,심쿵?(feat.주니엘),166,https://www.youtube.com/watch?v=1T3gndIBNbc,니엘 - 심쿵
shaGmxeZXtMSXEexofRMcNra5+wMwulRuM8hhQpq84o=,Jay Park,I Got This,103,https://www.youtube.com/watch?v=xc7rrItI5xs,박재범 - I Got This
1myDWqabD6DFpSU/YmDs6sWPNMZHCoQXJiArlHM90T0=,Electroboyz,hot,130,https://www.youtube.com/watch?v=1STwTxjhr9Y,일렉트로보이즈 - HOT
DaW5kPJ7cbDCbP1+Mp4LQazkzGoWbVmdrTKeS9uO/d8=,Yun Ha Park,Day By Day,176,https://www.youtube.com/watch?v=rE6Hszz9nns,박윤하 - 하루에 하나씩
WIrUlutSqUrEjtlVljx8HHshD2v9Iv/ZEQqqLAkcBjQ=,HyunA,Straight Up,107,https://www.youtube.com/watch?v=PuZevFKmhX8,현아 - 흐트러지지마
2CCJ6PfCStHysPgsf+/1d3vVMJGzgVB0s7ZIvlKcgoI=,BEAST,YeY,128,https://www.youtube.com/watch?v=K9VO1Iutggw,비스트 - 예이
jSZ0ZTjrP1iFOnx/gTf5shEiL3XXqqHpKwwEyslAfGA=,EE,WIGGY DAWN,105,https://www.youtube.com/watch?v=_Ykuvi1_QFo,EE - WIGGY DAWN
sbAz5qnpzo+u5QHKcHsD1K97kjPSemhWRwOvyHsamAg=,INFINITE,MAMA,83,https://www.youtube.com/watch?v=DLXFmW1YIWA,인피니트 - MAMA
X+0+N6yRBbwY+OQj9iNikTdWrgpahUw6uOFt9BRgUjI=,EXO,Black Pearl,137,https://www.youtube.com/watch?v=UrHUspV2pv4,EXO - Black Pearl
w15umskigH0v0NOxB68iIyYf7SJs4woAnR39fLPxJDQ=,Min Yeon Jae feat. 4Men,Airplane Girl,136,https://www.youtube.com/watch?v=TCHXoRYwjVQ,민연재 - 비행소녀
09vB91HgRUdxdD8F4EqnNscoB3yjuZgMb0RslkBCJq4=,BTOB,Hello Mello,92,https://www.youtube.com/watch?v=TiQLzghGOXw,비투비 - Hello Mello
dL5t2v/lcv46/Zdqp+PdzJMWUziDQO5y6652XV5h3qg=,OH MY GIRL,Midsummer night's Christmas,140,https://www.youtube.com/watch?v=HtPk3GgzxHs,오마이걸 - 한여름의 크리스마스
3fOnHj+EzlEEqn6zKUWKfdYlpodLN96FK4lP3JNkm3A=,MIRYO| GIANTPINK,Money Making,190,https://www.youtube.com/watch?v=yEmuJb7ZGSg,자이언트핑크 - 돈벌이
O6p5jm4Ta+x/9Km90xBnZHeouJ0eoSgA2vPxP4UGqhw=,Melody Day,마법의 성,136,https://www.youtube.com/watch?v=UD6ZHSEVAJo,멜로디데이 - 마법의 성
JkrjEvVjvYN0cOKqhTCx+3Mat9WlzSyjB7xxjgHZZ3E=,Jun Hyung Yong,Caffeine,100,https://www.youtube.com/watch?v=yL7MLE0ccB4,용준형(비스트) - Caffeine
DUS2hztgvL0b9ogeEzaJNfnFOJOGse026DCvJ0py+TQ=,Joonil Jung,안아줘 (Live),132,https://www.youtube.com/watch?v=UcqpYYn2Ut4,정준일 - 안아줘
iHP1yB3p9gEBZjeBjWVCTzX2G15uY75UtCAGd0qTjE4=,4MINUTE,Invitation,1000,https://www.youtube.com/watch?v=3xFrpyKaViA,4MINUTE - Invitation
0IFZeZdSDCXubAFQPRZw0YAXmvqE1stK62R4Yyp33zA=,APRIL,팅커벨,126,https://www.youtube.com/watch?v=U9LtTBm8KfI,에이프릴 - 팅커벨
Y3y9BFVI+6d9D6wFjnaSKXEjt6bCZutIQzHTM8SpL+U=,DAVICHI,생각날거야,108,https://www.youtube.com/watch?v=uci9DdaZ3q0,다비치 - 생각날거야
NleJIDlwLtRfk7A+UmnN2pi11QPdIIPhE4rG/1ky0NU=,BTOB,Color Your Days,172,https://www.youtube.com/watch?v=i-XCS2yizuA,비투비 - 그려본다
XsP2zVw7wzY1OncTrazPR6df7yFezKt9Ek+afAiEh5w=,BANGTAN BOYS,Hold Me Tight,140,https://www.youtube.com/watch?v=9A7IyKB0Oec,방탄소년단 - 잡아줘
WK9/OU971JGib8gl/CRESVL0YMhOVQ6ENKgcdMsBdJ8=,Big Brain,Love| Love.,85,https://www.youtube.com/watch?v=ha8d0uuYijs,"빅브레인 - Love, Love"
Q265aWW4oUaLY55d+IvZ4TPZUUhm2X8O361DpktvQWM=,EXO,Thunder,98,https://www.youtube.com/watch?v=Q62BG1hTpRg,EXO - Thunder
FQFsoM7lPVjoP19BorWXIc8f0LGLqtKHwlJdKVDCuw0=,SHINee,Don't Stop,115,https://www.youtube.com/watch?v=o_3oHrQ14f4,샤이니 - Don't Stop
ZFoC8dEPCXC7osGG2jZUQay9PCCQN6BaesKtUKv8ELA=,IU,입술 사이 (50cm),96,https://www.youtube.com/watch?v=sBVca5KOpkM,아이유 - 입술 사이 (50cm)
1htCHAMxOO6N0nZPQhQXFlVbV5qaNpIbdvHcPBjwCXc=,BIGBANG,Remember,156,https://www.youtube.com/watch?v=mEkY35ceP04,빅뱅 - Remember
86sdeYyfEtgiZTYe1xBJIBJntIefQowq4+Fn9EkzxNE=,BOYFRIEND,WHITE DAY,129,https://www.youtube.com/watch?v=li9_m7EO8eo,보이프렌드 - WHITE DAY
VfdeajoQa4998rlSHIXpEqmKmcRO5flA1IFtTMUYVJ8=,t Yoonmirae,Who,85,https://www.youtube.com/watch?v=0U91paqy_TQ,윤미래 - Who
fbgbOwIqank5VNaq2XkQ1OhXZ5zH3/av38zF9pgJxJY=,Teen Top,손등이 스친다,140,https://www.youtube.com/watch?v=d9kXCdlPAHU,틴탑 - 손등이 스친다
VxZnVLmPBUXOJ5z19CP7PE+U8S7duqu2xm2qBc57U+0=,ROY KIM,It’s Christmas Day,1000,https://www.youtube.com/watch?v=KF6Bay7zLp4,로이킴 - It’s Christmas Day
swgJSYHZ2wAV8ccaCDhpLQaKT/2/dyUP2AaCH1URkBU=,BIGBANG SEUNGRI,Open Your Mind (feat. G-Dragon),104,https://www.youtube.com/watch?v=7dYaT2huido,승리(빅뱅) - 창문을 열어
lFpRr4v63BN9Iu1AO6gIeDk9h51ou9/V/RfyxGmUpYg=,Teen Top,미치겠어,140,https://www.youtube.com/watch?v=DG-WpGr1e30,틴탑 - 미치겠어
4iWCHRlwgrlx+Sdi2avGDSfiKqcVEnxf2ss5/uYrBt8=,Lee Min Yong & D-$ feat. Kang Ju Eun,"Like It (From ""Love in Memory 2"")",1000,https://www.youtube.com/watch?v=L7f-a6TBGaE,"이민용 - Like It (From ""Love in Memory 2"")"
M2ouWjFTpHFxVmk8QPEswUco4c3fzjinnUGym1RS7yo=,VIXX,Can’t say,132,https://www.youtube.com/watch?v=vmAIyJvVKhs,빅스 - Can’t say
pTtW1Nj4Sr/wxhBw3GwvPBiU3m5ZvghG64AdjPg45OE=,EXID,Up & Down (Instrumental),112,https://www.youtube.com/watch?v=iqFPdPMuHVM,EXID - Up & Down
225AIkVcz/Pwna0nNN+Z6c27UAX/3w+7gK+xfDaVKdg=,JONGHYUN,Fine,170,https://www.youtube.com/watch?v=GDY0f2sb9yE,종현 - 그래도 되지 않아?
6JLoe8V7eJNvppGS6Zm/kqBkzWEfm3qT37ixNI4Ef18=,Jung Key,바라지 않아 (feat.소정 of 레이디스 코드),118,https://www.youtube.com/watch?v=m4FJWy0d4eE,정키 - 바라지 않아
7i0lQ0s32+kSx28MREH4zEct5ezK6sNh7zkUZ+C6RsQ=,Various Artists,Anna's Appassionata,101,https://www.youtube.com/watch?v=aI9j9XcUGM8,The K2 OST - Anna's Appassionata
+pPuwfQfKNBCt4xhLe/gzOuFS74AB9XAG+FaYAY9dfs=,G.NA,Oh| Good!,131,https://www.youtube.com/watch?v=iVMqUV_ZwDE,"G.NA - Oh, Good!"
zZ2CbZNLywi19MQsBMq0N5RrM10QNlDgf38jG8YI0gk=,Shannon,Daybreak Rain,150,https://www.youtube.com/watch?v=fuwv6IoRKTo,샤넌 - 새벽비
cyxPUM7UeOHRQRK/G/iLwHlpsnaskJHEAiSiO//Bs2M=,AZIATIX,Lights,105,https://www.youtube.com/watch?v=hTUr660PMlU,AZIATIX - Lights
ztqmZ64a7wmJpcmEVzHk54bVLJ1mQFfTxGr7uNaSMO0=,JooYoung,들리나요,137,https://www.youtube.com/watch?v=2LW4Ih_UZMw,주영 - 들리나요
Kj6bKgxPfSdQYldV+8jn2sDeGMXg+gWhW+MMTBt5EdY=,HyunA,Get Outta My House,97,https://www.youtube.com/watch?v=k69Q53y8skg,현아 - 내 집에서 나가
XNUxqAjMJ3/Q/pWm7MxBpK8NK4GBinIq45JfdfD9DvM=,BTOB,For You,80,https://www.youtube.com/watch?v=G575vb5BYJY,비투비 - For You
q/38Yxy9Hevfu+aOI7P1erHd+dDbcZ9LvdbLzQyzI/Y=,Block B,Very Good,136,https://www.youtube.com/watch?v=DGGr7lp9D7E,블락비 - Very Good
bJyWphYAn5TokyK+OHUeAweFqmqMpmGvihvCErNaoQU=,Jay Park,좋아 Joah (Remastered),172,https://www.youtube.com/watch?v=Ye-mbO9KOn0,박재범 - 좋아
4/oO/wd7EX3Oz/O53RxFju/u/HLKkmLhsrIqzV2Ph6I=,SUPER JUNIOR,Super Girl_Rearranged,125,https://www.youtube.com/watch?v=qFAthDJQLuw,슈퍼주니어 - Super Girl
s1xKkbVgUN1odL1H+8nccdDrkEX/vKx7EDd5CJKMgV0=,INFINITE,Last Romeo,122,https://www.youtube.com/watch?v=238jrDeOQiI,인피니트 - Last Romeo
c3bPubrGpmlfQVunvVsmjODEWMsc2G5OS3OsKyYz4tA=,4MINUTE,Hot Issue,128,https://www.youtube.com/watch?v=B8p-zOux9s8,4MINUTE Hot Issue
vEo3CQlLqak8V2u1GLFsw5tWQISnAaS5lTIkTjZmsAc=,C Jamm,걍 음악이다,120,https://www.youtube.com/watch?v=smx44t360ng,씨잼 - 걍 음악이다
Sr8kItFBWmDMwwM3lTfIVhcrQe39e4BFIrfpHrOFsvc=,INFINITE,Real Story,90,https://www.youtube.com/watch?v=fm384xbFBLk,인피니트 - Real Story
kH5+9oT5ZtNGgwDPoC+0jrs3CfRzxkd/nyoaXeJAPuM=,Marriage over Love OST,Farewell story,132,https://www.youtube.com/watch?v=PSDfz_CjyiA,김희진 - 이별얘기
/lo6K4W+14NuN6rVk5YT5B0u75DQPUfdR5uIR1OEwsY=,Gummy,너를 사랑해 (Piano By Eco Bridge),164,https://www.youtube.com/watch?v=OzfpeXFFe2I,거미 - 너를 사랑해
T/Nt/HPb/IM4qHgj/SDyJcHd4JaVC4PtbV4dNKyVxWk=,Marriage over Love OST,What's Up,75,https://www.youtube.com/watch?v=zsfpHGqswb4,연애말고결혼OST - What's Up
zCoPwtIqXr4HbSZ0qkjdDV0lx7vqxcxsvmj7qmUWaAk=,JeA,그대 바보,132,https://www.youtube.com/watch?v=PActqzbihXY,제아 - 그대 바보
jzN9YkhY5uffupBE/G2AeK7CZgUmmT2HVylkkC876UQ=,Keon-Mo Kim,Shall live when I die,136,https://www.youtube.com/watch?v=gXeRqUt_gWU&list=OLAK5uy_lJKr97NHirogxAPddx7IkF4jWAJqRf93A,채정아 - 죽어야 살까
RKBZr64V5SZ72X3pHpAJjQyxycBlwToywpgeApZKdgE=,Jessi| Kim Young-Im| Crispi Crunch,Kwaejina Ching Ching Nane,102,https://www.youtube.com/watch?v=uua52WTniBk,제시 - 쾌지나 칭칭나네
CNUHRAgtI9Zf5YNgd6HAMz9K9NYOupZHbgTRkcor+1E=,지윤,사랑이 남아,142,https://www.youtube.com/watch?v=uT6dhDR5ZrM,지윤 - 사랑이 남아
BdcvzGRO1D1WyqbadvwQw5WTfKl7TBQOTqXUCFlI2Sc=,Jungyup,몰랐었어,136,https://www.youtube.com/watch?v=L_wtlyzy4iU&list=OLAK5uy_kFyFy6MNszy-YYsF4DgiGtDiBIneFetP4&index=7,나쁜남자OST - 몰랐었어
HOMMWwfKIa5QTcT+P197FMI2uvwRZrSLwQmYIbhCoAM=,RAINBOW,DON’T TOUCH,120,https://www.youtube.com/watch?v=VGzLc__r5tg,레인보우 - DON’T TOUCH
tckhgy/2GhWdPJdzK1F0hlebS8YH4S7FiQ2j95OYd5o=,JK김동욱,버킷리스트,141,https://www.youtube.com/watch?v=rbGFrejo8IU,JK 김동욱 - 버킷리스트
6mdOlSQHlBSoIWahWAAnQXUIeICUiwzdeR2+LUX5PQI=,What's UP FOXY OST,Like Me (Byung Hee & Cheol Soo),130,https://www.youtube.com/watch?v=dIsORjIDOqw,여우야 뭐하니OST - Like Me
SpYFoBzd7YlV2ZHAzmPE2eobU4zKVFOhXXFRoG+4VyY=,RAINBOW,Click!,156,https://www.youtube.com/watch?v=TvyaF7_C88E,레인보우 - Click!
wnEbAXuu95u0420wRKkELG7xC4TR+TXEmfvrMckRV4M=,Sing Again| Hera Gu OST,The day I meet you,112,https://www.youtube.com/watch?v=R_WB0dPw6VE,민효린 & 진영 - 당신과 만난 이날
2RoaQfki7qJUZcCXWQvZtQqTYmynuQCjF5lg0q4cwwg=,Kill Me| Heal Me,Who Are You?,170,https://www.youtube.com/watch?v=s3Pf9025gEc&list=OLAK5uy_kRiOtBhBE5Zhg1401i7s9ycXdpGbVqBlE&index=16,킬미 힐미OST - Who Are You?
wZRAsIWLlYZBoKsL9Althck5a57eeb0hJ1PcowGZXks=,BTOB,Thriller,125,https://www.youtube.com/watch?v=eBVe1AUfT2w,비투비 - 스릴러
dpDBGftFr6CL69mQ5+ejaAfi+jYN96wH0dYktLTzxUU=,SISTAR,Oh Baby,85,https://www.youtube.com/watch?v=XoMlXv1WK_g,시스타 - Oh Baby
91r1PIv0Vqs6VhhcmPCQuT/GsUjMHmdC/eVTXAu4Oyo=,Jane Jang,Secret Paradise,121,https://www.youtube.com/watch?v=dxdlPutGZkI,장재인 - 비밀낙원
fnnk6hVhXwNYnoHYnK91UoWakAOD2JGUJRj9SKgnzvQ=,NO.MERCY,Hieut,144,https://www.youtube.com/watch?v=hnunn4qSEGU,노머시 - 히읗
ZuFNs8sDsAkpH5l7hY2FYN59Xx6h+isg4DORzhHq+UM=,Basick| inkii,In The Illusion,154,https://www.youtube.com/watch?v=crEjz8Ig5Ek,베이식 & 잉키 - 환상 속의 그대
7bDSIQbKRDvraEyflBvtRtEnQe88eh5tLfVCoU1bA6w=,INFINITE,Julia,95,https://www.youtube.com/watch?v=Is4Ne0KeBGA,인피니트 - Julia
TYj1oedaZQp8IFPZI58NlT27325K0pcvMUVXtcKW/k8=,4MINUTE,Sweet Suga Honey!,100,https://www.youtube.com/watch?v=hUIPuAWwhFs,4MINUTE - Sweet Suga Honey!
lUGO04CZECRu0OmXX9rIugfmxHFpiqPDIgrHDje4oa4=,Jay Park,사실은 The Truth Is,77,https://www.youtube.com/watch?v=InmJJVsF9qU,박재범 - 사실은
Ld/6eg8pmURQU4y+fx+aOYecC1B3OQfD9YqhUw2I1Wo=,VIXX,Heaven,132,https://www.youtube.com/watch?v=-IrsFtOx83o,빅스 - Heaven
rZs0+HgwlWV0PEsl3AdM97ooVwC4O2ScoVNRoTcCiR8=,BANGTAN BOYS,Skit: R U Happy Now?,93,https://www.youtube.com/watch?v=fERLV0gKBic,방탄소년단 - Skit: R U Happy Now?
Z/bvjNsaBqy5xRfBxb6ZVFV4FLj7Wp6k/e/WTKJKlu4=,Reply 1988 (Original Soundtrack),Butter Flying,117,https://www.youtube.com/watch?v=HVqxQThIGgk,이유성 - Butter Flying
w13tbAWczkAsgOVtPCSTw0U3NW9NPp/ukPQLEJwRYm4=,SEVENTEEN,어른이 되면,96,https://www.youtube.com/watch?v=DyJga7ny8jE,세븐틴 - 어른이 되면
FJj2PcbBE/3+fy6N5ueEQBAptefcDA9MpHMISpKTtvM=,Swings,a real lady,93,https://www.youtube.com/watch?v=8H2OTYIHJvg,스윙스 - a real lady
6f+i/CV0+90GuSoPydxZyVVhbUicS17RILubKGvsTs0=,Secret Garden OST,Here I am (Piano Ver.),75,https://www.youtube.com/watch?v=1YGW58hQWsU,MI (BEAUTY) - Here I am (Piano Ver.)
Tj47SMe+RT5Tw3uO8BN2JM5IkA/nTQtty6i6SA+LGLI=,Baek Z Young,안해요 (No fear),135,https://www.youtube.com/watch?v=sLY1xUdz9JU,백지영 - 안해요
XX0I0m8NHI0Er6yj9kSFvdIqQTBU37IxMN4fxdUH3SQ=,ROY KIM,The Lullaby,101,https://www.youtube.com/watch?v=AZPNajry6x4,로이킴 - The Lullaby
WJIu7qB2+H83Om/vTVHOPrsXQP+tFfW930OXeHzsGFY=,B1A4,WONDERFUL TONIGHT(UNPLUGGED REMIX),120,https://www.youtube.com/watch?v=PSJ5zcuHiqM,B1A4 - Wonderful Tonight
ESKj+U2gPRH+MBwf6l9A2U85GPtKU7UKSgP4Ala1PM0=,NS Yoon-G,I Got You (Inst.),118,https://www.youtube.com/watch?v=S2nyzytNQy4,NS윤지 - 널 잡았어(inst)
YfRZrC1uRO7dCK6J9SPvahS8TO2DVRX3tg4iCJs/11k=,Various Artists,If I Meet You Again (feat. Monet),128,https://www.youtube.com/watch?v=OXnA_Mz1BUE,그린 카카오 - 언젠가 그대 다시 만나면
IX3Q/j9I36mAQ2AxuUThE2pbcud4d14lPGAebmQ6y4M=,MONSTA X,No Exit,96,https://www.youtube.com/watch?v=H9zSm887HDs,몬스타엑스 - 출구는 없어
4yYqzHePZ8JW/4P0Vu5BFvnOgkXsNs7uDApz4hhR1YA=,Jannabi,Rocket,142,https://www.youtube.com/watch?v=Iorgs5qgDHg,잔나비 - 로켓트
hRxLPSSUJXpK7fJFFRatn0WTdzgeEYpl3gFcc993/Kk=,MC MONG,죽을만큼 아파서 Part.2 (feat.스웨덴세탁소),124,https://www.youtube.com/watch?v=phckZQ30r_Y,MC몽 - 죽은말큼 아파서
5ah5w+vzjEZOYs9m40OoHmHxjonFOfw9ZV6Srg14b+M=,Linus' Blanket,Love Me,170,https://www.youtube.com/watch?v=AY10bU_rBu4,라이너스의 담요 - Love Me
tvbMnzvMzPBe8gGCU9ppDZdvUwpWA2drnDIii/wwFbg=,Girl's Day,Hello Bubble (inst),107,https://www.youtube.com/watch?v=bIpCzFR-wYw,걸스데이 - Hello Bubble (inst)
jkS/tPdawA/fNAe11FRRygrptALSfEf78Xtsl5hSle8=,Sing Again| Hera Gu OST,I'm In Love,140,https://www.youtube.com/watch?v=dy3vl_LTlrs,유성은 & 진영 - I'm In Love
p6eszlY4ZJJYsLlaqCOgXkh9fct7f3NXzAWgmuoReOo=,Baek Z Young,비라도 내렸으면 좋겠어,1000,https://www.youtube.com/watch?v=0u51UhgzBk4,백지영 - 비라도 내렸으면 좋겠어
VFog2auqCBOsdHpYoeeqCNw4mywZF2jbn+8BTDt2spk=,Nop.K,nike only. clean 나이키로만,98,https://www.youtube.com/watch?v=kIqcyrUX7cw,놉케이 - 나이키로만
uU1NsSnU51LoMPtgSfSjNYBJqwxtIRnZhJ6H+JiQ8T0=,B.A.P,YesSir,106,https://www.youtube.com/watch?v=8dweg4o7RIU,B.A.P - YesSir
Fcp4IbG/pFuW7OK3LXE0ybbKxxXrT8d3qDGmTFATyVw=,Teen Top,우린 문제 없어 (I’m Sorry),90,https://www.youtube.com/watch?v=Mdc9Y4NvGog,틴탑 - 우린 문제없어
V9IJEicDdML1snIVBWPq3E9jX7sEAlNVczSyIgqNBDA=,4Men,Go Away,132,https://www.youtube.com/watch?v=SK6p0CDSP_I,포맨 - 떠나가버려
2zOcpLLGxRTinklOGwvOU/RnQIxHNyVnH1QJqBq28uA=,Nam Woo Hyun,Stand By Me,146,https://www.youtube.com/watch?v=jP_2bS_5LFE,남우현 - Stand By Me
/XWV2bEou8wAzKPbcEiv17yddGJonbdpvhUupBO8LfE=,Giriboy,I’M IN TROUBLE (feat.로꼬),105,https://www.youtube.com/watch?v=EdMrLYsdI64,기리보이 - I’M IN TROUBLE
N5+1X3fYIQ4JMOCVeGT02slACbOBjv4VH4AhP1Lpaac=,YoungAh feat. enu jong,Break Up Notice 이별통보,134,https://www.youtube.com/watch?v=CIPU4oHcM7o,YoungAh - 이별통보
s6iR5YQtasUIKsSY/q1JptKTrNAAaAn7gHe33C0XVVs=,Various Artists,Just Quit It,140,https://www.youtube.com/watch?v=q37-n5Qrpwo,괜찮아 사랑이야OST - Just Quit It
7IawlzhPQiSyaaW8nHUaH1UgbkxDHm90Qh2cCaw5iw4=,Younha,알아듣겠지 (feat.HA:TFELT| 치타),95,https://www.youtube.com/watch?v=jvfYpQX0FqM,윤하 - 알아듣겠지
Saci/NJf4ibcFMBIgqwAfAgHS9ehJc3o9c3HI35gBYw=,RYEOWOOK,더 사랑한다면,136,https://www.youtube.com/watch?v=tzPCFb7EvDM,려욱 - 더 사랑한다면
eLGqYYk3WEFay+PSKL8IEJJblW8+ObWlPYZOgWijOHU=,SANDEUL,The way with you,174,https://www.youtube.com/watch?v=8YUp_kWhoXo,산들 - 같이 걷는 길
jNeY49JoLD+WplgmDAffwNofH5heQR7W/C7y+tpIkaM=,SHINee,Dangerous (Medusa Ⅱ),118,https://www.youtube.com/watch?v=76Zv-pQANCc,샤이니 - Dangerous (Medusa Ⅱ)
WDJONeyDKTo5FqFj8EYvzFAXZrLlozQSb67W3pPcBmk=,SUPER JUNIOR,Oops!! (Feat. f(x)),153,https://www.youtube.com/watch?v=PFeIiLbOiK8,슈퍼주니어 - Oops!!
VA9dresvZuFdkPiwUZFxLbzzbL6TWH5dnaticaVcwRQ=,디오 (EXO),외침,148,https://www.youtube.com/watch?v=12rAayvI0no,디오(EXO) - 외침
sisjWEjuy/xDinQ5ONa0DvrFESxQEiBIBja4p+g5/TY=,RAIN (정지훈),Rainism (Remix),124,https://www.youtube.com/watch?v=ppYtku8Fua8,비 - Rainism
vigrP8o2QFMdLrfeg2mxbjk701qVzS3imXON7iP1AUs=,Taru,세탁기,117,https://www.youtube.com/watch?v=Xu-im-lBZsU,타루 - 세탁기
Ke2Xb3M+m1G5huPavkOBkeJD9WHh4YA03N7JEAsKPzg=,Various Artists,Sorrowful Ghost,86,https://www.youtube.com/watch?v=5diqyvdAumQ,임하영 - Sorrowful Ghost
w4Zku7HxtkAKl/BB8H81ZfWOXwnnmVbZBvFZeRPuRUU=,BANGTAN BOYS,Blood Sweat & Tears,93,https://www.youtube.com/watch?v=b23_UkBrrQk,방탄소년단 - 피 땀 눈물
8Dq5zFovgFMA+AGKN7sv2ANObHuamu5grHf1NkCOLAs=,Various Artists,Hello! UFO,147,https://www.youtube.com/watch?v=ZwVjbfBBmmQ,헤이즈 - Hello! UFO
v7UzXaEGQqiHE8aAXsBsS8bC0QkpTN3IcBgsH2c91Bs=,Yezi,미친개 (feat.San E),112,https://www.youtube.com/watch?v=gVx3kKbRkqc,예지 - 미친개
qfHrhkl//sMPzvpk9FNOanMzIQbdIBNUVrRpXzIG/Yg=,db,inequality (부등호),87,https://www.youtube.com/watch?v=X6G_8ftmHhA,db - 부등호
R/9RL4eEoG0AplySlLYQAFU/UINX71uRuyX7rzrk6wY=,APRIL,Snowman,120,https://www.youtube.com/watch?v=RYQS3YmhO_8,에이프릴 - 스노우맨
LTCs4rXO5ioFq77tgbb+4d/PZLcgs8FLlMxQz6en9BU=,Tiffany,Yellow Light,174,https://www.youtube.com/watch?v=YPt9gQsSD7s,티파니 - Yellow Light
Q4BlCJhqOeqa1flYQz0Hk7alxO46IXFrl8Ha4bjFimY=,Ailee,Scent of Woman,175,https://www.youtube.com/watch?v=08sUMoBWBoY,에일리 - 여인의 향기
ZVeXnBisvDqDssU8iIYd1nXi63QXb84A1G/etoKJuy4=,SHINee,An Ode To You,175,https://www.youtube.com/watch?v=5mhDiHyFE3g,샤이니 - 너의 노래가 되어
E8pLfRVP6k45Qnfxc22HctFtIR7BssuEmOTSM3Jxc0s=,Ailee,Live or Die,95,https://www.youtube.com/watch?v=w6yUYGd5M3M,에일리 - Live or Die
GtbU7C2/GDSivSjLZplZ4kBY8B+5hrneBfMeTiOQPt4=,OH MY GIRL,WINDY DAY,136,https://www.youtube.com/watch?v=zq0wYsM60v4,오마이걸 - Windy Day
kF10gaMWOD4II2BwC6Lxr93Im5sPvr/DgN8MBvwNuZw=,Han Hee Jung,멜로디로 남아 (feat. 김종완 from 넬),140,https://www.youtube.com/watch?v=EGgMjZDbpPE,한희정 - 멜로디로 남아
B8GVdpPzB1UStmj7f77wHc74bmRav1KiKwnGs5NvXF4=,PARK Sujin & Electro boys 박수진 & 일렉트로보이즈,shaking 떨려요,115,https://www.youtube.com/watch?v=7arTRoqY3QA,박수진 & 일렉트로보이즈 - 떨려요
7I1DrhJ6vJGuEQvMFcuHpvY6uWuAnJ4kcP8CHLpG2ug=,BTOB,Killing Me,145,https://www.youtube.com/watch?v=pL6G2PUOmwQ,비투비 - Killing Me
WGg46ZMWMBmTRn2rl+uaCoJEyboE/lP3AU3QKrw2mP8=,Reply 1988 (Original Soundtrack),Flower Garden,180,https://www.youtube.com/watch?v=E3WexZk1Bd0,이예솔 - Flower Garden
W45jucIPQ1Uonl4TxUCfpc1DepudsAzHAe3DKNj0jz4=,BeBe Mignon,Oppa Babo,1000,https://www.youtube.com/watch?v=NBb2N9Gfqlc,베베미뇽 - 오빠 바보
BYvGzm3JSzDux3+qsFcpVbGQXtDJjy4hKGjMZyJGhY4=,SUPER JUNIOR-M,Addiction,105,https://www.youtube.com/watch?v=ta50sPD68Do,슈퍼주니어 M - Addiction
viaDCa3uNWaoqf0Y7VerAurVWwGDCfFg+FdCmYC1lVU=,4MINUTE,Show Me,110,https://www.youtube.com/watch?v=a73VSAVZA5s,4MINUTE - Show Me
sA/+d5H2hLR8Urs/rKzEdQ7ToDhori9a3lVjdHAhGG0=,Jay Park,Count On Me (Nothin On You) - Subman KYU Remix,109,https://www.youtube.com/watch?v=z3ILxVlYYQI,박재범 - 믿어줄래
1+uXyzT86Lcc8Nm6YpSSKOVr026lpS93Mcx6+0fZmig=,NS Yoon-G,Reason To Become A Witch,115,https://www.youtube.com/watch?v=D-u4ULj7k0w,NS윤지 - 마녀가 된 이유
AyuAdMConsCPsFyTIxNIEALJWGwJF6a5Jqy6QjK3Eeg=,Block B,A few years later,95,https://www.youtube.com/watch?v=3q6oEyVi9Dk,블락비 - 몇 년 후에
GCF5cp6N9wQuzX9hiAm6PTCo2tDmdbgSQx8wShjfbvE=,Master's Sun OST,Out Of The Ghost,114,https://www.youtube.com/watch?v=Ik_c8iCCw3M,오준성 - Out Of The Ghost
twkUfO5+1JumNfzV4qwNOXhgoFr4ELtPqkzh1yUtPGI=,HENRY (Super Junior-M),Butterfly - feat. SEUL GI of SMROOKIES,88,https://www.youtube.com/watch?v=zbIND35CRgw,헨리 - Butterfly
iDdVL6Oa3dJ4MG4bYz+Nsz3EulQZz8G6vnDkDLmDpF0=,BEAST,Gotta Go To Work,95,https://www.youtube.com/watch?v=1BhbmhWMwC0,비스트 - 일하러 가야 돼
zPWdLRdzUP7NrQK/C8r73b+a0OimxDl/ScLp//JFNYQ=,VIXX,Sad Ending,96,https://www.youtube.com/watch?v=XW-XtAuNiO0,빅스 - Sad Ending
rcyzFFp3XetNBN5Ld42lDlp7s0HHbJzat+XPArjF5YY=,4MINUTE,Whatever,167,https://www.youtube.com/watch?v=cd_2jL9jdUI,4MINUTE - Whatever
KbqCEgAdAsKChDlYjWaRqk+WiwMV3gD4luS9YtWE2PI=,The Nuts,The Last Love,132,https://www.youtube.com/watch?v=ArieHzhs5Ys,더 넛츠 - 마지막 사랑
